,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_x,Euler_y,Euler_z
87,0.61078304,0.38801375,-0.6121409000000001,0.318862,93.34647549404849,-30.021494534374426,86.87364678763073
88,0.61077404,0.38803336,-0.61214757,0.31884268,93.34956984224215,-30.021466880236662,86.87309260078129
89,0.61075914,0.38804844,-0.61217034,0.3188091,93.35487787044109,-30.023189603951995,86.87389721378489
90,0.6107398,0.38808709999999996,-0.6121678,0.31880376,93.35834692240067,-30.020064854083852,86.8731407554808
91,0.6107276999999999,0.3881152,-0.6121656,0.31879726,93.3607995335513,-30.018048602081144,86.8722858692489
92,0.6107201999999999,0.38813627,-0.61217386,0.3187698,93.36434241088914,-30.018636795073217,86.87129983065424
93,0.61072415,0.38810822,-0.6122196999999999,0.3187087,93.36916448526377,-30.02697635543728,86.87329879695297
94,0.61072123,0.38809565,-0.6122535,0.31866467,93.37353832258854,-30.032263900257995,86.87489799744749
95,0.6107126,0.38811007,-0.61226773,0.31863624,93.37738022432305,-30.033568459334692,86.87476751392113
96,0.61070627,0.38810659999999997,-0.6122991,0.3185922,93.38227331711684,-30.03800255598386,86.87600441575118
97,0.6106845999999999,0.38814536,-0.61229724,0.31859,93.38584786320456,-30.034576332553776,86.87562852737256
98,0.61070764,0.38810843,-0.61233777,0.3185131,93.38898467815916,-30.045224559731224,86.87537014094443
99,0.610753,0.38802087,-0.61241513,0.318384,93.39323417888816,-30.065482416440798,86.87639266628129
100,0.6107347,0.38804525,-0.6124208000000001,0.31837866,93.39659589969295,-30.063699929008912,86.8769119162767
101,0.6107463000000001,0.38802597,-0.6124493000000001,0.3183248,93.3994887860527,-30.07053118334063,86.87678902829538
102,0.61073005,0.38804558,-0.61245775,0.31831613,93.40283128555292,-30.06950897615905,86.87744925474763
103,0.6107319,0.38806742,-0.6124538,0.3182934,93.40444754898408,-30.069590288456713,86.87489242721378
104,0.6107233,0.38807005,-0.6124725999999999,0.31827068,93.40783049858423,-30.071466400756158,86.87596257162919
105,0.61072415,0.38807634,-0.6124821999999999,0.31824252,93.41012525745143,-30.073501777476274,86.87509617118013
106,0.61071867,0.38808793,-0.61249006,0.3182238,93.41261760589688,-30.074166042942547,86.87477096142176
107,0.6107066999999999,0.3881051,-0.612495,0.3182164,93.41515320641119,-30.07324988644019,86.8749747978131
108,0.61068934,0.38812995,-0.6125001,0.31820965,93.41847942464206,-30.071552897976098,86.87528487353474
109,0.6106974000000001,0.38811043,-0.61252487,0.3181704,93.42068073477128,-30.077047451071394,86.87581912781384
110,0.610698,0.3881151,-0.6125373000000001,0.31813955,93.4232694811101,-30.07949162043745,86.87516080606022
111,0.6106739000000001,0.3881624,-0.61252487,0.31815204,93.42592628294923,-30.073896865953895,86.87437205508749
112,0.61067474,0.38816595,-0.6125286999999999,0.31813887,93.42693901706211,-30.07479897610147,86.87384850815218
113,0.6106977,0.38812938,-0.6125695,0.31806067,93.43018396929816,-30.085524761826274,86.87354726832467
114,0.6106783,0.38815644,-0.61257267,0.31805873,93.43340696273917,-30.083168541091858,86.87397568810029
115,0.6106590999999999,0.38820457,-0.61255497,0.31807090000000005,93.4352931101388,-30.077527705936074,86.87230666705229
116,0.61066204,0.38819382,-0.61258096,0.3180285,93.43857488085138,-30.08249656931075,86.8727881093428
117,0.6106560999999999,0.38820174,-0.6125904999999999,0.31801164,93.44097997485049,-30.083324067152603,86.87289875315443
118,0.61267734,0.38490313,-0.61131537,0.32057709,92.89775744027311,-30.152008899587738,86.8810172619385
119,0.61268425,0.38488322,-0.6113272,0.3205653,92.89772704185803,-30.154974961303854,86.88183691078956
120,0.6126838000000001,0.38487548,-0.6113316999999999,0.32056683,92.89768544194249,-30.15555555297723,86.88268064181247
121,0.6126847,0.3848749,-0.6113270000000001,0.32057476,92.89684382703207,-30.154867199434914,86.88261489777959
122,0.61267924,0.3848764,-0.61132044,0.320596,92.8958660275796,-30.152743060345873,86.8834211311276
123,0.6126725000000001,0.38488259999999996,-0.6113195,0.32060328,92.89630759106552,-30.151484896878557,86.88392587118646
124,0.6126592,0.38489398,-0.611317,0.32061955,92.89699943584095,-30.148896448926177,86.8849968003327
125,0.61265916,0.3848979,-0.6113185,0.32061209999999996,92.89765115582784,-30.149227590077373,86.88459412119775
126,0.61266404,0.38488904,-0.6113298,0.32059190000000004,92.89865777098,-30.151946376903584,86.88462133585804
127,0.61265236,0.38490674,-0.61132896,0.32059446,92.90027869689791,-30.150051758323094,86.88476732238182
128,0.6126484999999999,0.3849121,-0.6113243,0.32060426,92.90002966597757,-30.148633692453643,86.88489103483366
129,0.6126449,0.38491535,-0.6113214,0.32061290000000003,92.89985264781305,-30.147524988447223,86.8851853709025
130,0.61263883,0.3849269,-0.6113118000000001,0.32062897,92.89939762008798,-30.144942761795956,86.88507549716881
131,0.6126406,0.3849349,-0.6113029000000001,0.32063282,92.89874419617477,-30.143830160072064,86.88399962770211
132,0.6126312,0.38494945,-0.61129004,0.32065794,92.89803049146185,-30.140122874413823,86.88416364027862
133,0.61263573,0.38495108,-0.61128,0.32066673,92.89652827773304,-30.139151567786804,86.88330292699182
134,0.61263734,0.384952,-0.6112776999999999,0.32066697,92.89624440807722,-30.139043166678814,86.8829521822723
135,0.61264443,0.3849532,-0.6112648,0.32067612,92.89426598406611,-30.138062220420867,86.88168755605842
136,0.6126438,0.38493879999999997,-0.6112754,0.32067454,92.89455237805325,-30.139561241876454,86.88321983244252
137,0.6126434000000001,0.38494685,-0.6112656999999999,0.32068402,92.8937579987879,-30.137918181771365,86.88250945636676
138,0.6126437,0.3849498,-0.6112608,0.32068938,92.89323585785412,-30.13714309875506,86.88218978659751
139,0.61263704,0.3849627,-0.6112553000000001,0.32069722,92.89359937967689,-30.135206646344034,86.88202123597081
140,0.6126304,0.38496476,-0.61125946,0.32069945,92.89447509776144,-30.134806387942945,86.88290066813627
141,0.612633,0.38496608,-0.6112578000000001,0.32069606,92.89434647002739,-30.13499910120052,86.88233686957095
