sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 15:53:45.978 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
73, 3092094123, 0.7269366, 0.659421, -0.13181973, -0.13910712
74, 3092110790, 0.72690606, 0.6594289, -0.13178273, -0.13926418
75, 3092127457, 0.7268765, 0.6594338, -0.13170645, -0.13946766
76, 3092144124, 0.7268804, 0.6594162, -0.1315928, -0.13963735
77, 3092160791, 0.72692776, 0.659376, -0.13147326, -0.13969278
78, 3092177458, 0.7269333, 0.65939677, -0.1313993, -0.1396356
79, 3092194125, 0.72693914, 0.659407, -0.1313985, -0.13955855
80, 3092210792, 0.7269085, 0.6594354, -0.13144049, -0.1395435
81, 3092227459, 0.7268289, 0.6594543, -0.13153857, -0.13977632
82, 3092244126, 0.7267791, 0.6594468, -0.13154885, -0.14006092
83, 3092260793, 0.7267278, 0.659439, -0.13156524, -0.14034756
84, 3092277460, 0.7266889, 0.6594117, -0.13164535, -0.14060268
85, 3092294127, 0.7266616, 0.65937996, -0.13178997, -0.14075701
86, 3092310794, 0.726616, 0.65935415, -0.13202378, -0.14089413
87, 3092327461, 0.72653717, 0.65932834, -0.13233872, -0.14112593
88, 3092344128, 0.72644484, 0.6593093, -0.13264969, -0.14139763
89, 3092360795, 0.72633934, 0.6592856, -0.13304855, -0.1416755
90, 3092377462, 0.7262251, 0.6593063, -0.13343704, -0.14179909
91, 3092394129, 0.7261339, 0.65932417, -0.13383207, -0.14181161
92, 3092410796, 0.72609085, 0.65930897, -0.13417064, -0.1417821
93, 3092427463, 0.7260662, 0.6592988, -0.1343985, -0.14174053
94, 3092444130, 0.7259777, 0.65928733, -0.13472629, -0.14193515
95, 3092460797, 0.7258828, 0.659317, -0.13491327, -0.14210437
96, 3092477464, 0.7258024, 0.65933144, -0.13503833, -0.1423292
97, 3092494131, 0.7257169, 0.6593265, -0.13524176, -0.14259495
98, 3092510798, 0.7256515, 0.6593375, -0.13542505, -0.14270309
99, 3092527465, 0.72565526, 0.6593578, -0.1354967, -0.14252251
100, 3092544132, 0.7256889, 0.65938175, -0.13549753, -0.14223902
101, 3092560799, 0.7257362, 0.6593886, -0.1354528, -0.14200792
102, 3092577466, 0.72578704, 0.6593875, -0.13528961, -0.14190887
103, 3092594133, 0.7258797, 0.6593747, -0.13491714, -0.1418489
104, 3092610800, 0.7259662, 0.6593397, -0.13456139, -0.14190647
105, 3092627467, 0.7260188, 0.65934074, -0.13421701, -0.14195897
106, 3092644134, 0.7260554, 0.6593537, -0.1339179, -0.14199454
107, 3092660801, 0.72606844, 0.65938187, -0.1336177, -0.14208007
108, 3092677468, 0.7261218, 0.6593472, -0.13338518, -0.14218631
109, 3092694135, 0.7261326, 0.6593694, -0.13320254, -0.14219941
110, 3092710802, 0.72619194, 0.6593473, -0.13315842, -0.14204054
111, 3092727469, 0.7262641, 0.6593365, -0.13322337, -0.14165914
112, 3092744136, 0.72626895, 0.6594223, -0.13334532, -0.14112045
113, 3092760803, 0.72628474, 0.65951556, -0.13334997, -0.14059728
114, 3092777470, 0.726318, 0.65952134, -0.13333353, -0.14041407
115, 3092794137, 0.7263393, 0.65952694, -0.13312766, -0.14047283
116, 3092810804, 0.7263928, 0.6594837, -0.13280818, -0.14070164
117, 3092827471, 0.7264263, 0.6594497, -0.13246806, -0.14100868
