,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_x,Euler_y,Euler_z
90,0.5639963000000001,-0.4590874,0.52341807,0.44405007,-88.21967936289309,10.526840951834503,86.6351488378035
91,0.56403935,-0.45903495,0.5234672,0.44399172,-88.21999276365462,10.538533494397793,86.63497496104162
92,0.5640819,-0.458983,0.5235175999999999,0.443932,-88.22051368988417,10.550326363636096,86.63481282572039
93,0.5640911999999999,-0.45896223,0.52353364,0.44392273,-88.22023089875738,10.553519324531385,86.63577837619931
94,0.5640927,-0.45896733,0.52351075,0.44394273,-88.21798849413982,10.55077017199587,86.63507440087723
95,0.56408155,-0.4589798,0.5234749,0.44398615,-88.21498741267601,10.544765642391965,86.63526537982538
96,0.5640779,-0.45898208,0.5234646,0.44400042,-88.21399201224088,10.542985760408415,86.63551283432994
97,0.5641007,-0.45895857,0.5234725,0.44398654,-88.21241244808878,10.54685464514629,86.63499228916295
98,0.5641448,-0.45891586,0.5234965,0.44394642,-88.21071765336823,10.55547954089952,86.63366907343894
99,0.5641559,-0.45890287,0.5235085999999999,0.44393146,-88.21078822930681,10.558425159588541,86.63356577250094
100,0.56415045,-0.45890832,0.52351546,0.44392458,-88.21221216305428,10.558630490015116,86.63369296389743
101,0.5641555,-0.45889455,0.52354026,0.4439032,-88.21374199019229,10.562425258899646,86.63446452441586
102,0.5641285,-0.45892543,0.5235175,0.44393244,-88.2143043116325,10.556118764845412,86.63478184945797
103,0.5641625,-0.45888194,0.52354485,0.443902,-88.21294066726631,10.5638702848911,86.63488185930704
104,0.5641636999999999,-0.45887659999999997,0.52353984,0.44391185,-88.21176296351882,10.563363995893647,86.63529861978841
105,0.56419575,-0.45884189999999997,0.5235624,0.4438804,-88.21076258262278,10.570281177131243,86.63471968548404
106,0.5641688,-0.45887074,0.5235274000000001,0.4439262,-88.20961717122044,10.562391821299515,86.63527096297891
107,0.56418717,-0.45884620000000004,0.52353203,0.44392282,-88.20753625517472,10.565267449752968,86.63545212505919
108,0.5641915,-0.45883122,0.52353907,0.44392446,-88.20678635049023,10.566682509851937,86.6364692260061
109,0.5642109000000001,-0.45881036,0.5235535,0.4439044,-88.2062882745812,10.57096732794525,86.63610424253262
110,0.5642255,-0.45879197,0.5235624,0.44389427,-88.20539390120192,10.573937917139098,86.63611376170843
111,0.56424177,-0.45878303,0.5235637,0.44388127,-88.2045841456679,10.576174522386147,86.63490174155133
112,0.5642375,-0.45878599999999997,0.5235608,0.443887,-88.2045555899793,10.575263501008658,86.63515353209728
113,0.5642248000000001,-0.4588093,0.5235380999999999,0.44390583,-88.20430336323192,10.570782669096996,86.6343794287098
114,0.56419986,-0.45884335,0.5235019000000001,0.44394487,-88.20358015413439,10.563031260805184,86.6340935926711
115,0.5642008000000001,-0.45883507,0.5235166,0.443935,-88.20447231659428,10.565010823878945,86.63484084368702
116,0.5641682,-0.45887029999999995,0.5234826,0.44398016,-88.20413814651577,10.556546378965926,86.6354565707942
117,0.5641255000000001,-0.45891073,0.5234592,0.44402020000000003,-88.20565819907081,10.548168218309648,86.63684021169347
118,0.56411046,-0.45892528,0.5234572000000001,0.44402644,-88.2069932554131,10.54603398982726,86.63727527198581
119,0.56409836,-0.45893547,0.5234581,0.44403034,-88.20819604164588,10.54461773177288,86.637799266567
120,0.56409454,-0.45892394,0.52348167,0.44401923,-88.20982964122148,10.547126340459617,86.63950562506241
121,0.56408316,-0.45893356,0.52347237,0.44403459999999995,-88.20974459102264,10.544501438727258,86.63999646044131
122,0.5640813,-0.45892388,0.52349216,0.44402382,-88.2111023314948,10.546765046980953,86.64126419779907
123,0.5640514,-0.45894846,0.52346915,0.44406354,-88.21096232834667,10.540030695938464,86.64264282451124
124,0.56405383,-0.45893702,0.5234666,0.44407526,-88.20942791814402,10.539976714140387,86.64354814412879
125,0.5640518,-0.45894759999999996,0.5234407,0.44409737,-88.20742226877366,10.536420301567368,86.64271699902221
126,0.5640812,-0.45892957,0.52343124,0.44408983,-88.20432189641478,10.5389284702134,86.64075044160701
127,0.56410706,-0.45890737,0.5234314,0.44407943,-88.20196131140924,10.542225017759657,86.63967037035623
128,0.56407934,-0.45893487,0.5234014,0.4441219,-88.20126939702244,10.534863114562942,86.64047269193449
129,0.5640476,-0.45895699999999995,0.5233971,0.4441445,-88.2031354316967,10.53028874680775,86.64233652317283
130,0.5640173,-0.45898223,0.5234042,0.44414849999999995,-88.20672168386673,10.527387383109343,86.64365269617944
131,0.56400764,-0.45897368,0.5234444,0.44412225,-88.21068998698074,10.531287359199487,86.64580007981222
132,0.56398624,-0.45898926,0.5234607,0.4441139,-88.21436181247414,10.530695460367944,86.64694337388129
133,0.5639605999999999,-0.45900843,0.52345335,0.44413555,-88.21552890564752,10.526495170734176,86.64832421382563
134,0.56397873,-0.45899045,0.52347267,0.44410829999999996,-88.21593715192517,10.531260181961978,86.64780977016461
135,0.5640013,-0.4589753,0.5234721,0.44409603,-88.2142265312807,10.534039797434799,86.6464342900413
136,0.5640098000000001,-0.45898014,0.5234389,0.44411922,-88.21071706412101,10.530886157278326,86.64482251456967
137,0.5640453000000001,-0.45895466,0.52342796,0.44411343,-88.20663274514368,10.533960807501401,86.64284798600431
